date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-03-28,ES,16,13,4,3,0,13,13,0,576,572,1083,1070
2020-03-28,GO,23,19,14,14,1,13,13,3,1114,1189,1407,1468
2020-03-28,MA,8,5,9,4,0,13,13,0,490,479,480,422
2020-03-28,MG,53,36,35,31,1,13,13,10,3769,3886,4489,4623
2020-03-28,MS,4,4,4,6,0,13,13,0,484,539,688,740
2020-03-28,MT,2,0,3,0,0,13,13,0,199,127,189,190
2020-03-28,PA,5,3,6,5,0,13,13,0,477,505,483,433
2020-03-28,PB,12,12,8,5,0,13,13,0,913,837,1002,959
2020-03-28,PE,17,21,19,18,0,13,13,6,1727,1769,1770,1879
2020-03-28,PI,9,2,10,3,0,13,13,2,723,475,514,388
2020-03-28,PR,27,36,15,17,0,13,13,2,1646,1615,2362,2569
2020-03-28,RJ,42,58,32,40,7,13,13,27,3096,3223,4848,5142
2020-03-28,RN,13,7,4,9,1,13,13,5,388,404,708,675
2020-03-28,RO,1,3,0,4,0,13,13,1,191,218,214,260
2020-03-28,RR,2,0,0,1,0,13,13,0,34,53,75,95
2020-03-28,RS,37,38,29,31,0,13,13,0,2425,2497,2863,2992
2020-03-28,SC,16,16,13,12,0,13,13,2,1214,1080,1436,1445
2020-03-28,SE,2,3,2,1,0,13,13,0,355,362,367,419
2020-03-28,SP,169,180,112,152,49,13,13,281,10294,10348,15639,15858
2020-03-28,TO,0,1,1,2,0,13,13,0,102,171,110,202
2020-03-29,AC,2,3,1,0,0,13,14,0,107,91,200,201
2020-03-29,AL,7,4,7,4,0,13,14,1,492,489,533,483
2020-03-29,AM,0,3,1,3,0,13,14,0,149,200,280,372
2020-03-29,AP,0,0,1,0,0,13,14,0,73,64,99,56
2020-03-29,BA,17,15,20,7,0,13,14,2,2029,1704,1350,1239
2020-03-29,CE,28,23,19,13,3,13,14,17,1192,1098,1652,1536
2020-03-29,DF,6,10,2,6,2,13,14,7,376,448,691,764
2020-03-29,ES,14,18,11,8,0,13,14,0,587,580,1097,1088
2020-03-29,GO,16,22,12,17,1,13,14,4,1126,1206,1423,1490
2020-03-29,MA,3,3,7,4,0,13,14,0,497,483,483,425
2020-03-29,MG,50,54,49,37,4,13,14,14,3818,3923,4539,4677
2020-03-29,MS,9,5,7,2,0,13,14,0,491,541,697,745
2020-03-29,MT,1,1,1,2,0,13,14,0,200,129,190,191
2020-03-29,PA,5,5,7,7,0,13,14,0,484,512,488,438
2020-03-29,PB,10,5,12,9,0,13,14,0,925,846,1012,964
2020-03-29,PE,25,22,25,18,1,13,14,7,1752,1787,1795,1901
2020-03-29,PI,5,3,6,4,0,13,14,2,729,479,519,391
2020-03-29,PR,28,20,24,19,0,13,14,2,1670,1634,2390,2589
2020-03-29,RJ,52,45,35,52,4,13,14,31,3131,3275,4900,5187
2020-03-29,RN,10,8,6,6,0,13,14,5,394,410,718,683
2020-03-29,RO,1,2,1,1,1,13,14,2,192,219,215,262
2020-03-29,RR,2,0,0,0,0,13,14,0,34,53,77,95
2020-03-29,RS,33,37,37,29,1,13,14,1,2462,2526,2896,3029
2020-03-29,SC,17,13,11,10,0,13,14,2,1225,1090,1453,1458
2020-03-29,SE,5,6,7,3,0,13,14,0,362,365,372,425
2020-03-29,SP,169,177,126,152,44,13,14,325,10420,10500,15808,16035
2020-03-29,TO,2,3,1,0,0,13,14,0,103,171,112,205
2020-03-30,AC,2,3,0,0,0,13,14,0,107,91,202,204
2020-03-30,AL,7,10,10,10,1,13,14,2,502,499,540,493
2020-03-30,AM,0,9,0,3,1,13,14,1,149,203,280,381
2020-03-30,AP,1,0,0,0,0,13,14,0,73,64,100,56
2020-03-30,BA,16,13,26,14,1,13,14,3,2055,1718,1366,1252
2020-03-30,CE,20,11,15,12,2,13,14,19,1207,1110,1672,1547
2020-03-30,DF,4,7,3,4,2,13,14,9,379,452,695,771
2020-03-30,ES,9,12,3,6,0,13,14,0,590,586,1106,1100
2020-03-30,GO,17,10,12,20,1,13,14,5,1138,1226,1440,1500
2020-03-30,MA,10,5,4,1,0,13,14,0,501,484,493,430
2020-03-30,MG,58,41,54,48,3,13,14,17,3872,3971,4597,4718
2020-03-30,MS,9,15,6,8,0,13,14,0,497,549,706,760
2020-03-30,MT,3,5,3,6,0,13,14,0,203,135,193,196
2020-03-30,PA,2,1,6,2,0,13,14,0,490,514,490,439
2020-03-30,PB,16,8,17,16,1,13,14,1,942,862,1028,972
2020-03-30,PE,25,10,17,28,1,13,14,8,1769,1815,1820,1911
2020-03-30,PI,8,3,3,2,0,13,14,2,732,481,527,394
2020-03-30,PR,34,25,37,17,1,13,14,3,1707,1651,2424,2614
2020-03-30,RJ,58,66,39,35,10,13,14,41,3170,3310,4958,5253
2020-03-30,RN,8,8,2,5,0,13,14,5,396,415,726,691
2020-03-30,RO,1,1,2,2,0,13,14,2,194,221,216,263
2020-03-30,RR,0,1,1,0,0,13,14,0,35,53,77,96
2020-03-30,RS,46,34,32,28,3,13,14,4,2494,2554,2942,3063
2020-03-30,SC,16,9,10,11,1,13,14,3,1235,1101,1469,1467
2020-03-30,SE,6,5,6,7,0,13,14,0,368,372,378,430
2020-03-30,SP,175,182,109,131,62,13,14,387,10529,10631,15983,16217
2020-03-30,TO,1,2,1,2,0,13,14,0,104,173,113,207
2020-03-31,AC,4,1,2,1,0,14,14,0,109,92,206,205
2020-03-31,AL,6,3,9,2,0,14,14,2,511,501,546,496
2020-03-31,AM,3,6,1,2,0,14,14,1,150,205,283,387
2020-03-31,AP,2,0,0,0,0,14,14,0,73,64,102,56
2020-03-31,BA,18,10,18,16,0,14,14,3,2073,1734,1384,1262
2020-03-31,CE,31,17,22,16,7,14,14,26,1229,1126,1703,1564
2020-03-31,DF,8,14,5,11,4,14,14,13,384,463,703,785
2020-03-31,ES,12,15,6,8,0,14,14,0,596,594,1118,1115
2020-03-31,GO,19,11,13,6,2,14,14,7,1151,1232,1459,1511
2020-03-31,MA,10,4,5,4,0,14,14,0,506,488,503,434
2020-03-31,MG,54,49,51,36,2,14,14,19,3923,4007,4651,4767
2020-03-31,MS,10,13,7,1,0,14,14,0,504,550,716,773
2020-03-31,MT,0,1,2,2,0,14,14,0,205,137,193,197
2020-03-31,PA,8,2,7,5,0,14,14,0,497,519,498,441
2020-03-31,PB,11,7,7,6,1,14,14,2,949,868,1039,979
2020-03-31,PE,23,13,19,16,0,14,14,8,1788,1831,1843,1924
2020-03-31,PI,3,3,8,3,0,14,14,2,740,484,530,397
2020-03-31,PR,31,31,17,14,2,14,14,5,1724,1665,2455,2645
2020-03-31,RJ,78,64,34,43,17,14,14,58,3204,3353,5036,5317
2020-03-31,RN,7,8,10,2,0,14,14,5,406,417,733,699
2020-03-31,RO,3,2,2,1,0,14,14,2,196,222,219,265
2020-03-31,RR,0,1,0,0,0,14,14,0,35,53,77,97
2020-03-31,RS,32,33,28,30,2,14,14,6,2522,2584,2974,3096
2020-03-31,SC,21,12,18,7,2,14,14,5,1253,1108,1490,1479
2020-03-31,SE,4,10,1,7,0,14,14,0,369,379,382,440
2020-03-31,SP,171,190,123,180,42,14,14,429,10652,10811,16154,16407
2020-03-31,TO,2,2,6,0,0,14,14,0,110,173,115,209
2020-04-01,AC,4,1,1,1,0,14,14,0,110,93,210,206
2020-04-01,AL,5,7,7,10,1,14,14,3,518,511,551,503
2020-04-01,AM,0,5,1,2,1,14,14,2,151,207,283,392
2020-04-01,AP,3,0,1,0,0,14,14,0,74,64,105,56
2020-04-01,BA,12,9,20,18,2,14,14,5,2093,1752,1396,1271
2020-04-01,CE,25,22,14,13,4,14,14,30,1243,1139,1728,1586
2020-04-01,DF,8,10,5,7,1,14,14,14,389,470,711,795
2020-04-01,ES,14,10,5,12,3,14,14,3,601,606,1132,1125
2020-04-01,GO,23,15,16,10,1,14,14,8,1167,1242,1482,1526
2020-04-01,MA,7,4,4,3,0,14,14,0,510,491,510,438
2020-04-01,MG,56,42,49,40,7,14,14,26,3972,4047,4707,4809
2020-04-01,MS,10,10,9,7,1,14,14,1,513,557,726,783
2020-04-01,MT,5,5,5,2,0,14,14,0,210,139,198,202
2020-04-01,PA,3,4,8,4,0,14,14,0,505,523,501,445
2020-04-01,PB,18,9,13,4,1,14,14,3,962,872,1057,988
2020-04-01,PE,23,15,21,14,2,14,14,10,1809,1845,1866,1939
2020-04-01,PI,7,2,7,2,0,14,14,2,747,486,537,399
2020-04-01,PR,23,27,24,13,1,14,14,6,1748,1678,2478,2672
2020-04-01,RJ,71,54,43,48,17,14,14,75,3247,3401,5107,5371
2020-04-01,RN,5,8,4,7,0,14,14,5,410,424,738,707
2020-04-01,RO,1,2,4,0,0,14,14,2,200,222,220,267
2020-04-01,RR,3,0,2,0,0,14,14,0,37,53,80,97
2020-04-01,RS,34,28,34,27,0,14,14,6,2556,2611,3008,3124
2020-04-01,SC,13,12,11,10,2,14,14,7,1264,1118,1503,1491
2020-04-01,SE,3,5,4,0,0,14,14,0,373,379,385,445
2020-04-01,SP,171,178,123,148,62,14,14,491,10775,10959,16325,16585
2020-04-01,TO,3,2,2,1,0,14,14,0,112,174,118,211
2020-04-02,AC,1,1,0,1,0,14,14,0,110,94,211,207
2020-04-02,AL,12,5,10,6,0,14,14,3,528,517,563,508
2020-04-02,AM,3,7,0,5,1,14,14,3,151,212,286,399
2020-04-02,AP,2,0,1,0,0,14,14,0,75,64,107,56
2020-04-02,BA,13,9,26,19,2,14,14,7,2119,1771,1409,1280
2020-04-02,CE,23,21,15,24,7,14,14,37,1258,1163,1751,1607
2020-04-02,DF,10,13,3,4,3,14,14,17,392,474,721,808
2020-04-02,ES,16,9,10,8,2,14,14,5,611,614,1148,1134
2020-04-02,GO,21,13,16,14,1,14,14,9,1183,1256,1503,1539
2020-04-02,MA,5,1,8,5,0,14,14,0,518,496,515,439
2020-04-02,MG,35,39,38,27,6,14,14,32,4010,4074,4742,4848
2020-04-02,MS,8,6,3,7,0,14,14,1,516,564,734,789
2020-04-02,MT,0,2,6,0,0,14,14,0,216,139,198,204
2020-04-02,PA,6,1,6,5,0,14,14,0,511,528,507,446
2020-04-02,PB,9,8,8,11,0,14,14,3,970,883,1066,996
2020-04-02,PE,14,14,30,12,0,14,14,10,1839,1857,1880,1953
2020-04-02,PI,8,0,9,2,0,14,14,2,756,488,545,399
2020-04-02,PR,23,21,19,23,0,14,14,6,1767,1701,2501,2693
2020-04-02,RJ,61,79,48,44,14,14,14,89,3295,3445,5168,5450
2020-04-02,RN,10,10,5,3,1,14,14,6,415,427,748,717
2020-04-02,RO,6,6,3,2,0,14,14,2,203,224,226,273
2020-04-02,RR,1,0,1,0,0,14,14,0,38,53,81,97
2020-04-02,RS,35,24,31,17,1,14,14,7,2587,2628,3043,3148
2020-04-02,SC,15,12,11,10,2,14,14,9,1275,1128,1518,1503
2020-04-02,SE,4,5,2,2,1,14,14,1,375,381,389,450
2020-04-02,SP,206,162,120,164,66,14,14,557,10895,11123,16531,16747
2020-04-02,TO,0,0,6,2,0,14,14,0,118,176,118,211
2020-04-03,AC,3,2,2,2,0,14,14,0,112,96,214,209
2020-04-03,AL,3,0,8,1,0,14,14,3,536,518,566,508
2020-04-03,AM,3,7,3,8,3,14,14,6,154,220,289,406
2020-04-03,AP,3,0,1,0,0,14,14,0,76,64,110,56
2020-04-03,BA,19,8,25,6,1,14,14,8,2144,1777,1428,1288
2020-04-03,CE,26,22,14,13,10,14,14,47,1272,1176,1777,1629
2020-04-03,DF,5,10,6,2,2,14,14,19,398,476,726,818
2020-04-03,ES,8,12,3,7,1,14,14,6,614,621,1156,1146
2020-04-03,GO,24,16,14,10,1,14,14,10,1197,1266,1527,1555
2020-04-03,MA,4,1,5,2,0,14,14,0,523,498,519,440
2020-04-03,MG,64,26,63,23,8,14,14,40,4073,4097,4806,4874
2020-04-03,MS,8,9,9,5,0,14,14,1,525,569,742,798
2020-04-03,MT,0,3,2,0,1,14,14,1,218,139,198,207
2020-04-03,PA,7,3,6,4,1,14,14,1,517,532,514,449
2020-04-03,PB,16,6,10,5,0,14,14,3,980,888,1082,1002
2020-04-03,PE,14,18,23,20,1,14,14,11,1862,1877,1894,1971
2020-04-03,PI,8,4,14,1,0,14,14,2,770,489,553,403
2020-04-03,PR,27,31,21,22,2,14,14,8,1788,1723,2528,2724
2020-04-03,RJ,58,76,34,49,25,14,14,114,3329,3494,5226,5526
2020-04-03,RN,11,6,7,7,0,14,14,6,422,434,759,723
2020-04-03,RO,4,7,4,4,0,14,14,2,207,228,230,280
2020-04-03,RR,0,0,0,0,0,14,14,0,38,53,81,97
2020-04-03,RS,37,28,43,19,3,14,14,10,2630,2647,3080,3176
2020-04-03,SC,26,18,15,10,1,14,14,10,1290,1138,1544,1521
2020-04-03,SE,7,5,5,1,0,14,14,1,380,382,396,455
2020-04-03,SP,169,200,121,170,69,14,14,626,11016,11293,16700,16947
2020-04-03,TO,0,4,1,4,0,14,14,0,119,180,118,215
2020-04-04,AC,5,1,2,0,0,14,14,0,114,96,219,210
2020-04-04,AL,6,2,6,1,0,14,14,3,542,519,572,510
2020-04-04,AM,3,9,0,6,2,14,14,8,154,226,292,415
2020-04-04,AP,1,0,0,0,0,14,14,0,76,64,111,56
2020-04-04,BA,17,7,18,12,0,14,14,8,2162,1789,1445,1295
2020-04-04,CE,18,11,10,12,6,14,14,53,1282,1188,1795,1640
2020-04-04,DF,11,10,9,10,3,14,14,22,407,486,737,828
2020-04-04,ES,13,15,6,5,1,14,14,7,620,626,1169,1161
2020-04-04,GO,12,13,12,17,3,14,14,13,1209,1283,1539,1568
2020-04-04,MA,4,3,3,2,0,14,14,0,526,500,523,443
2020-04-04,MG,50,22,50,23,0,14,14,40,4123,4120,4856,4896
2020-04-04,MS,7,3,2,4,0,14,14,1,527,573,749,801
2020-04-04,MT,1,2,1,3,0,14,14,1,219,142,199,209
2020-04-04,PA,3,5,3,3,0,14,14,1,520,535,517,454
2020-04-04,PB,6,9,7,5,0,14,14,3,987,893,1088,1011
2020-04-04,PE,11,27,17,23,4,14,14,15,1879,1900,1905,1998
2020-04-04,PI,6,0,9,1,0,14,14,2,779,490,559,403
2020-04-04,PR,22,24,22,13,4,14,14,12,1810,1736,2550,2748
2020-04-04,RJ,62,70,39,49,22,14,14,136,3368,3543,5288,5596
2020-04-04,RN,11,9,6,6,0,14,14,6,428,440,770,732
2020-04-04,RO,4,3,1,3,0,14,14,2,208,231,234,283
2020-04-04,RR,1,0,0,0,0,14,14,0,38,53,82,97
2020-04-04,RS,38,27,34,19,2,14,14,12,2664,2666,3118,3203
2020-04-04,SC,23,10,15,9,3,14,14,13,1305,1147,1567,1531
2020-04-04,SE,8,2,5,1,0,14,14,1,385,383,404,457
2020-04-04,SP,190,155,122,167,83,14,14,709,11138,11460,16890,17102
2020-04-04,TO,0,3,0,0,0,14,14,0,119,180,118,218
2020-04-05,AC,3,2,0,2,0,14,15,0,114,98,222,212
2020-04-05,AL,6,5,6,5,0,14,15,3,548,524,578,515
2020-04-05,AM,7,12,2,5,0,14,15,8,156,231,299,427
2020-04-05,AP,1,0,2,0,0,14,15,0,78,64,112,56
2020-04-05,BA,22,9,25,10,0,14,15,8,2187,1799,1467,1304
2020-04-05,CE,18,23,17,19,9,14,15,62,1299,1207,1813,1663
2020-04-05,DF,7,12,5,6,3,14,15,25,412,492,744,840
2020-04-05,ES,9,15,5,5,3,14,15,10,625,631,1178,1176
2020-04-05,GO,16,14,19,13,7,14,15,20,1228,1296,1555,1582
2020-04-05,MA,5,2,5,1,0,14,15,0,531,501,528,445
2020-04-05,MG,51,45,39,30,6,14,15,46,4162,4150,4907,4941
2020-04-05,MS,3,4,7,7,0,14,15,1,534,580,752,805
2020-04-05,MT,5,2,2,2,0,14,15,1,221,144,204,211
2020-04-05,PA,6,1,5,2,1,14,15,2,525,537,523,455
2020-04-05,PB,10,10,10,7,1,14,15,4,997,900,1098,1021
2020-04-05,PE,12,21,16,24,4,14,15,19,1895,1924,1917,2019
2020-04-05,PI,9,2,16,4,0,14,15,2,795,494,568,405
2020-04-05,PR,32,26,25,20,2,14,15,14,1835,1756,2582,2774
2020-04-05,RJ,62,73,33,60,25,14,15,161,3401,3603,5350,5669
2020-04-05,RN,9,3,6,1,1,14,15,7,434,441,779,735
2020-04-05,RO,9,4,4,0,0,14,15,2,212,231,243,287
2020-04-05,RR,1,1,0,0,0,14,15,0,38,53,83,98
2020-04-05,RS,40,29,27,27,1,14,15,13,2691,2693,3158,3232
2020-04-05,SC,20,15,12,11,1,14,15,14,1317,1158,1587,1546
2020-04-05,SE,7,2,4,2,0,14,15,1,389,385,411,459
2020-04-05,SP,163,145,124,151,96,14,15,805,11262,11611,17053,17247
2020-04-05,TO,2,0,2,1,0,14,15,0,121,181,120,218
2020-04-06,AC,5,3,1,1,0,14,15,0,115,99,227,215
2020-04-06,AL,9,6,8,3,0,14,15,3,556,527,587,521
2020-04-06,AM,3,7,2,8,2,14,15,10,158,239,302,434
2020-04-06,AP,1,0,3,0,0,14,15,0,81,64,113,56
2020-04-06,BA,17,7,24,15,0,14,15,8,2211,1814,1484,1311
2020-04-06,CE,31,22,18,20,10,14,15,72,1317,1227,1844,1685
2020-04-06,DF,13,14,5,4,0,14,15,25,417,496,757,854
2020-04-06,ES,15,14,13,0,0,14,15,10,638,631,1193,1190
2020-04-06,GO,19,11,14,11,3,14,15,23,1242,1307,1574,1593
2020-04-06,MA,8,4,2,5,0,14,15,0,533,506,536,449
2020-04-06,MG,58,28,45,19,2,14,15,48,4207,4169,4965,4969
2020-04-06,MS,7,12,9,8,0,14,15,1,543,588,759,817
2020-04-06,MT,6,0,7,2,0,14,15,1,228,146,210,211
2020-04-06,PA,8,4,7,2,0,14,15,2,532,539,531,459
2020-04-06,PB,18,4,16,6,0,14,15,4,1013,906,1116,1025
2020-04-06,PE,22,25,26,21,3,14,15,22,1921,1945,1939,2044
2020-04-06,PI,9,0,7,3,0,14,15,2,802,497,577,405
2020-04-06,PR,16,33,17,31,5,14,15,19,1852,1787,2598,2807
2020-04-06,RJ,58,61,47,30,20,14,15,181,3448,3633,5408,5730
2020-04-06,RN,5,4,7,3,0,14,15,7,441,444,784,739
2020-04-06,RO,6,5,3,1,0,14,15,2,215,232,249,292
2020-04-06,RR,0,1,3,1,0,14,15,0,41,54,83,99
2020-04-06,RS,28,20,32,26,3,14,15,16,2723,2719,3186,3252
2020-04-06,SC,13,16,14,12,1,14,15,15,1331,1170,1600,1562
2020-04-06,SE,3,2,4,1,1,14,15,2,393,386,414,461
2020-04-06,SP,180,145,123,127,75,14,15,880,11385,11738,17233,17392
2020-04-06,TO,3,0,0,3,0,14,15,0,121,184,123,218
2020-04-07,AC,1,4,1,0,1,15,15,1,116,99,228,219
2020-04-07,AL,7,1,6,2,0,15,15,3,562,529,594,522
2020-04-07,AM,4,11,1,10,6,15,15,16,159,249,306,445
2020-04-07,AP,2,0,2,0,0,15,15,0,83,64,115,56
2020-04-07,BA,12,10,17,7,0,15,15,8,2228,1821,1496,1321
2020-04-07,CE,27,25,20,16,2,15,15,74,1337,1243,1871,1710
2020-04-07,DF,10,6,5,6,0,15,15,25,422,502,767,860
2020-04-07,ES,13,16,4,7,0,15,15,10,642,638,1206,1206
2020-04-07,GO,26,10,20,24,4,15,15,27,1262,1331,1600,1603
2020-04-07,MA,12,2,11,4,2,15,15,2,544,510,548,451
2020-04-07,MG,59,25,45,26,3,15,15,51,4252,4195,5024,4994
2020-04-07,MS,10,7,11,5,1,15,15,2,554,593,769,824
2020-04-07,MT,1,1,2,1,0,15,15,1,230,147,211,212
2020-04-07,PA,5,2,4,0,0,15,15,2,536,539,536,461
2020-04-07,PB,16,7,11,4,0,15,15,4,1024,910,1132,1032
2020-04-07,PE,24,18,20,23,4,15,15,26,1941,1968,1963,2062
2020-04-07,PI,11,0,14,0,1,15,15,3,816,497,588,405
2020-04-07,PR,26,21,17,18,2,15,15,21,1869,1805,2624,2828
2020-04-07,RJ,66,74,34,53,21,15,15,202,3482,3686,5474,5804
2020-04-07,RN,8,4,6,1,1,15,15,8,447,445,792,743
2020-04-07,RO,6,2,8,1,0,15,15,2,223,233,255,294
2020-04-07,RR,0,0,0,0,0,15,15,0,41,54,83,99
2020-04-07,RS,35,20,36,24,1,15,15,17,2759,2743,3221,3272
2020-04-07,SC,21,7,16,3,1,15,15,16,1347,1173,1621,1569
2020-04-07,SE,8,0,5,1,0,15,15,2,398,387,422,461
2020-04-07,SP,185,134,126,141,65,15,15,945,11511,11879,17418,17526
2020-04-07,TO,1,0,1,0,0,15,15,0,122,184,124,218
2020-04-08,AC,2,1,0,0,0,15,15,1,116,99,230,220
2020-04-08,AL,1,3,6,4,1,15,15,4,568,533,595,525
2020-04-08,AM,5,4,1,4,2,15,15,18,160,253,311,449
2020-04-08,AP,3,0,4,0,0,15,15,0,87,64,118,56
2020-04-08,BA,10,6,20,9,0,15,15,8,2248,1830,1506,1327
2020-04-08,CE,26,13,12,9,8,15,15,82,1349,1252,1897,1723
2020-04-08,DF,5,7,1,4,1,15,15,26,423,506,772,867
2020-04-08,ES,19,8,10,5,2,15,15,12,652,643,1225,1214
2020-04-08,GO,13,16,13,14,3,15,15,30,1275,1345,1613,1619
2020-04-08,MA,5,1,11,2,0,15,15,2,555,512,553,452
2020-04-08,MG,54,18,45,17,5,15,15,56,4297,4212,5078,5012
2020-04-08,MS,14,8,5,5,0,15,15,2,559,598,783,832
2020-04-08,MT,2,2,4,2,0,15,15,1,234,149,213,214
2020-04-08,PA,7,1,5,5,0,15,15,2,541,544,543,462
2020-04-08,PB,21,6,21,4,1,15,15,5,1045,914,1153,1038
2020-04-08,PE,21,12,26,16,2,15,15,28,1967,1984,1984,2074
2020-04-08,PI,1,0,7,1,0,15,15,3,823,498,589,405
2020-04-08,PR,20,15,16,20,4,15,15,25,1885,1825,2644,2843
2020-04-08,RJ,76,81,43,55,32,15,15,234,3525,3741,5550,5885
2020-04-08,RN,10,5,6,3,1,15,15,9,453,448,802,748
2020-04-08,RO,3,1,8,2,0,15,15,2,231,235,258,295
2020-04-08,RR,0,1,2,0,0,15,15,0,43,54,83,100
2020-04-08,RS,38,28,34,32,1,15,15,18,2793,2775,3259,3300
2020-04-08,SC,18,18,17,12,0,15,15,16,1364,1185,1639,1587
2020-04-08,SE,3,1,3,1,0,15,15,2,401,388,425,462
2020-04-08,SP,173,102,138,95,53,15,15,998,11649,11974,17591,17628
2020-04-08,TO,2,1,1,0,0,15,15,0,123,184,126,219
2020-04-09,AC,5,1,4,2,0,15,15,1,120,101,235,221
2020-04-09,AL,12,6,10,8,3,15,15,7,578,541,607,531
2020-04-09,AM,6,14,1,11,5,15,15,23,161,264,317,463
2020-04-09,AP,1,0,1,0,0,15,15,0,88,64,119,56
2020-04-09,BA,20,6,24,5,0,15,15,8,2272,1835,1526,1333
2020-04-09,CE,26,19,21,18,8,15,15,90,1370,1270,1923,1742
2020-04-09,DF,4,10,3,4,0,15,15,26,426,510,776,877
2020-04-09,ES,12,7,4,10,0,15,15,12,656,653,1237,1221
2020-04-09,GO,18,8,21,6,0,15,15,30,1296,1351,1631,1627
2020-04-09,MA,6,4,5,2,0,15,15,2,560,514,559,456
2020-04-09,MG,46,7,35,6,1,15,15,57,4332,4218,5124,5019
2020-04-09,MS,16,6,6,3,0,15,15,2,565,601,799,838
2020-04-09,MT,3,0,4,1,0,15,15,1,238,150,216,214
2020-04-09,PA,4,0,4,0,0,15,15,2,545,544,547,462
2020-04-09,PB,9,5,7,6,0,15,15,5,1052,920,1162,1043
2020-04-09,PE,24,13,28,14,3,15,15,31,1995,1998,2008,2087
2020-04-09,PI,2,1,5,1,0,15,15,3,828,499,591,406
2020-04-09,PR,39,25,33,17,2,15,15,27,1918,1842,2683,2868
2020-04-09,RJ,52,60,38,37,27,15,15,261,3563,3778,5602,5945
2020-04-09,RN,7,1,10,1,0,15,15,9,463,449,809,749
2020-04-09,RO,4,3,2,1,0,15,15,2,233,236,262,298
2020-04-09,RR,0,1,0,2,1,15,15,1,43,56,83,101
2020-04-09,RS,36,22,30,23,0,15,15,18,2823,2798,3295,3322
2020-04-09,SC,17,5,13,10,0,15,15,16,1377,1195,1656,1592
2020-04-09,SE,6,3,2,0,0,15,15,2,403,388,431,465
2020-04-09,SP,210,94,142,79,35,15,15,1033,11791,12053,17801,17722
2020-04-09,TO,0,2,1,1,0,15,15,0,124,185,126,221
2020-04-10,AC,2,1,1,0,0,15,15,1,121,101,237,222
2020-04-10,AL,8,2,12,4,1,15,15,8,590,545,615,533
2020-04-10,AM,4,11,1,8,6,15,15,29,162,272,321,474
2020-04-10,AP,3,1,2,0,0,15,15,0,90,64,122,57
2020-04-10,BA,11,3,27,5,0,15,15,8,2299,1840,1537,1336
2020-04-10,CE,33,14,28,5,8,15,15,98,1398,1275,1956,1756
2020-04-10,DF,6,4,3,3,0,15,15,26,429,513,782,881
2020-04-10,ES,12,13,7,4,2,15,15,14,663,657,1249,1234
2020-04-10,GO,18,10,12,4,3,15,15,33,1308,1355,1649,1637
2020-04-10,MA,6,1,8,6,0,15,15,2,568,520,565,457
2020-04-10,MG,57,0,51,0,0,15,15,57,4383,4218,5181,5019
2020-04-10,MS,17,10,7,4,0,15,15,2,572,605,816,848
2020-04-10,MT,3,1,2,0,0,15,15,1,240,150,219,215
2020-04-10,PA,3,0,6,1,0,15,15,2,551,545,550,462
2020-04-10,PB,9,8,11,2,1,15,15,6,1063,922,1171,1051
2020-04-10,PE,28,19,11,16,5,15,15,36,2006,2014,2036,2106
2020-04-10,PI,2,0,11,0,0,15,15,3,839,499,593,406
2020-04-10,PR,33,12,17,11,1,15,15,28,1935,1853,2716,2880
2020-04-10,RJ,62,61,45,40,23,15,15,284,3608,3818,5664,6006
2020-04-10,RN,8,0,6,0,0,15,15,9,469,449,817,749
2020-04-10,RO,6,5,3,2,0,15,15,2,236,238,268,303
2020-04-10,RR,0,0,0,0,0,15,15,1,43,56,83,101
2020-04-10,RS,42,30,34,28,1,15,15,19,2857,2826,3337,3352
2020-04-10,SC,11,11,10,4,1,15,15,17,1387,1199,1667,1603
2020-04-10,SE,4,3,4,1,0,15,15,2,407,389,435,468
2020-04-10,SP,176,73,119,86,34,15,15,1067,11910,12139,17977,17795
2020-04-10,TO,2,1,1,1,0,15,15,0,125,186,128,222
2020-04-11,AC,5,1,3,0,0,15,15,1,124,101,242,223
2020-04-11,AL,6,3,7,1,0,15,15,8,597,546,621,536
2020-04-11,AM,7,18,4,7,10,15,15,39,166,279,328,492
2020-04-11,AP,2,0,1,0,0,15,15,0,91,64,124,57
2020-04-11,BA,12,4,17,8,0,15,15,8,2316,1848,1549,1340
2020-04-11,CE,25,9,14,13,8,15,15,106,1412,1288,1981,1765
2020-04-11,DF,12,13,4,7,2,15,15,28,433,520,794,894
2020-04-11,ES,12,9,6,5,1,15,15,15,669,662,1261,1243
2020-04-11,GO,17,10,9,7,2,15,15,35,1317,1362,1666,1647
2020-04-11,MA,5,2,7,3,0,15,15,2,575,523,570,459
2020-04-11,MG,62,0,60,0,0,15,15,57,4443,4218,5243,5019
2020-04-11,MS,9,5,5,4,0,15,15,2,577,609,825,853
2020-04-11,MT,1,0,1,1,0,15,15,1,241,151,220,215
2020-04-11,PA,5,1,9,1,0,15,15,2,560,546,555,463
2020-04-11,PB,20,5,14,9,1,15,15,7,1077,931,1191,1056
2020-04-11,PE,13,11,26,14,4,15,15,40,2032,2028,2049,2117
